;time [s];krytox;dodecane;cumul_none;normalized_krytox
1;0.0001;31745;0;10855;1.0
2;0.0002;31745;0;10855;1.0
3;0.00030000000000000003;31745;0;10855;1.0
4;0.0004;31745;0;10855;1.0
5;0.0005;31745;0;10855;1.0
6;0.0006000000000000001;31745;0;10855;1.0
7;0.0007;31745;0;10855;1.0
8;0.0008;31745;0;10855;1.0
9;0.0009000000000000001;31745;0;10855;1.0
10;0.001;31745;0;10855;1.0
11;0.0011;31745;0;10855;1.0
12;0.0012000000000000001;31745;0;10855;1.0
13;0.0013000000000000002;31745;0;10855;1.0
14;0.0014;31745;0;10855;1.0
15;0.0015;31745;0;10855;1.0
16;0.0016;31745;0;10855;1.0
17;0.0017000000000000001;31737;8;10855;0.9997479918097338
18;0.0018000000000000002;31743;2;10855;0.9999369979524334
19;0.0019;31740;5;10855;0.9998424948810837
20;0.002;31741;4;10855;0.9998739959048669
21;0.0021000000000000003;31742;3;10855;0.9999054969286502
22;0.0022;31730;15;10855;0.9995274846432509
23;0.0023;31726;19;10855;0.9994014805481178
24;0.0024000000000000002;31719;26;10855;0.9991809733816349
25;0.0025;31721;24;10855;0.9992439754292014
26;0.0026000000000000003;31708;37;10855;0.9988344621200189
27;0.0027;31702;43;10855;0.9986454559773192
28;0.0028;31695;50;10855;0.9984249488108363
29;0.0029000000000000002;31689;56;10855;0.9982359426681368
30;0.003;31682;63;10855;0.9980154355016538
31;0.0031000000000000003;31671;74;10855;0.9976689242400378
32;0.0032;31657;88;10855;0.997227909907072
33;0.0033;31660;85;10855;0.9973224129784218
34;0.0034000000000000002;31651;94;10855;0.9970389037643723
35;0.0035;31645;100;10855;0.9968498976216728
36;0.0036000000000000003;31634;111;10855;0.9965033863600568
37;0.0037;31632;113;10855;0.9964403843124902
38;0.0038;31619;126;10855;0.9960308710033076
39;0.0039000000000000003;31609;136;10855;0.9957158607654749
40;0.004;31600;145;10855;0.9954323515514254
41;0.0041;31588;157;10855;0.9950543392660262
42;0.004200000000000001;31582;163;10855;0.9948653331233265
43;0.0043;31573;172;10855;0.9945818239092771
44;0.0044;31561;184;10855;0.9942038116238778
45;0.0045000000000000005;31552;193;10855;0.9939203024098283
46;0.0046;31542;203;10855;0.9936052921719956
47;0.0047;31530;215;10855;0.9932272798865963
48;0.0048000000000000004;31523;222;10855;0.9930067727201134
49;0.0049;31513;232;10855;0.9926917624822806
50;0.005;31500;245;10855;0.9922822491730982
51;0.0051;31492;253;10855;0.992030240982832
52;0.005200000000000001;31477;268;10855;0.9915577256260828
53;0.0053;31470;275;10855;0.9913372184596
54;0.0054;31460;285;10855;0.9910222082217672
55;0.0055000000000000005;31451;294;10855;0.9907386990077177
56;0.0056;31436;309;10855;0.9902661836509686
57;0.0057;31427;318;10855;0.9899826744369192
58;0.0058000000000000005;31418;327;10855;0.9896991652228697
59;0.0059;31405;340;10855;0.9892896519136872
60;0.006;31402;343;10855;0.9891951488423374
61;0.0061;31380;365;10855;0.9885021263191054
62;0.006200000000000001;31374;371;10855;0.9883131201764057
63;0.0063;31360;385;10855;0.9878721058434399
64;0.0064;31357;388;10855;0.9877776027720901
65;0.006500000000000001;31342;403;10855;0.987305087415341
66;0.0066;31334;411;10855;0.9870530792250748
67;0.0067;31325;420;10855;0.9867695700110254
68;0.0068000000000000005;31311;434;10855;0.9863285556780595
69;0.006900000000000001;31299;446;10855;0.9859505433926603
70;0.007;31291;454;10855;0.985698535202394
71;0.0071;31278;467;10855;0.9852890218932115
72;0.007200000000000001;31270;475;10855;0.9850370137029454
73;0.0073;31255;490;10855;0.9845644983461963
74;0.0074;31251;494;10855;0.9844384942510631
75;0.007500000000000001;31229;516;10855;0.9837454717278311
76;0.0076;31226;519;10855;0.9836509686564814
77;0.0077;31215;530;10855;0.9833044573948654
78;0.0078000000000000005;31206;539;10855;0.9830209481808159
79;0.0079;31201;544;10855;0.9828634430618995
80;0.008;31189;556;10855;0.9824854307765002
81;0.0081;31178;567;10855;0.9821389195148842
82;0.0082;31165;580;10855;0.9817294062057017
83;0.0083;31153;592;10855;0.9813513939203025
84;0.008400000000000001;31146;599;10855;0.9811308867538195
85;0.0085;31129;616;10855;0.9805953693495039
86;0.0086;31123;622;10855;0.9804063632068042
87;0.008700000000000001;31112;633;10855;0.9800598519451882
88;0.0088;31101;644;10855;0.9797133406835722
89;0.0089;31092;653;10855;0.9794298314695228
90;0.009000000000000001;31087;658;10855;0.9792723263506063
91;0.0091;31073;672;10855;0.9788313120176406
92;0.0092;31065;680;10855;0.9785793038273743
93;0.009300000000000001;31055;690;10855;0.9782642935895417
94;0.0094;31047;698;10855;0.9780122853992754
95;0.0095;31041;704;10855;0.9778232792565759
96;0.009600000000000001;31029;716;10855;0.9774452669711766
97;0.0097;31018;727;10855;0.9770987557095605
98;0.0098;31007;738;10855;0.9767522444479445
99;0.0099;31000;745;10855;0.9765317372814617
100;0.01;30988;757;10855;0.9761537249960623
101;0.010100000000000001;30978;767;10855;0.9758387147582297
102;0.0102;30970;775;10855;0.9755867065679634
103;0.0103;30964;781;10855;0.9753977004252639
104;0.010400000000000001;30956;789;10855;0.9751456922349976
105;0.0105;30949;796;10855;0.9749251850685148
106;0.0106;30939;806;10855;0.974610174830682
107;0.010700000000000001;30924;821;10855;0.9741376594739329
108;0.0108;30918;827;10855;0.9739486533312333
109;0.0109;30916;829;10855;0.9738856512836667
110;0.011000000000000001;30898;847;10855;0.9733186328555679
111;0.0111;30893;852;10855;0.9731611277366514
112;0.0112;30884;861;10855;0.972877618522602
113;0.011300000000000001;30874;871;10855;0.9725626082847693
114;0.0114;30861;884;10855;0.9721530949755867
115;0.0115;30857;888;10855;0.9720270908804536
116;0.011600000000000001;30850;895;10855;0.9718065837139707
117;0.0117;30841;904;10855;0.9715230744999213
118;0.0118;30831;914;10855;0.9712080642620885
119;0.0119;30818;927;10855;0.970798550952906
120;0.012;30807;938;10855;0.97045203969129
121;0.012100000000000001;30806;939;10855;0.9704205386675067
122;0.0122;30791;954;10855;0.9699480233107576
123;0.0123;30783;962;10855;0.9696960151204914
124;0.012400000000000001;30774;971;10855;0.969412505906442
125;0.0125;30767;978;10855;0.9691919987399591
126;0.0126;30758;987;10855;0.9689084895259096
127;0.012700000000000001;30751;994;10855;0.9686879823594267
128;0.0128;30743;1002;10855;0.9684359741691605
129;0.0129;30736;1009;10855;0.9682154670026776
130;0.013000000000000001;30726;1019;10855;0.9679004567648448
131;0.0131;30721;1024;10855;0.9677429516459285
132;0.0132;30711;1034;10855;0.9674279414080957
133;0.013300000000000001;30704;1041;10855;0.9672074342416128
134;0.0134;30696;1049;10855;0.9669554260513467
135;0.0135;30686;1059;10855;0.9666404158135139
136;0.013600000000000001;30675;1070;10855;0.9662939045518979
137;0.0137;30666;1079;10855;0.9660103953378485
138;0.013800000000000002;30659;1086;10855;0.9657898881713656
139;0.013900000000000001;30651;1094;10855;0.9655378799810994
140;0.014;30640;1105;10855;0.9651913687194834
141;0.014100000000000001;30630;1115;10855;0.9648763584816507
142;0.0142;30629;1116;10855;0.9648448574578674
143;0.0143;30617;1128;10855;0.9644668451724681
144;0.014400000000000001;30614;1131;10855;0.9643723421011183
145;0.0145;30602;1143;10855;0.963994329815719
146;0.0146;30589;1156;10855;0.9635848165065365
147;0.014700000000000001;30581;1164;10855;0.9633328083162703
148;0.0148;30576;1169;10855;0.9631753031973539
149;0.0149;30568;1177;10855;0.9629232950070877
150;0.015000000000000001;30558;1187;10855;0.962608284769255
151;0.0151;30547;1198;10855;0.962261773507639
152;0.0152;30540;1205;10855;0.962041266341156
153;0.015300000000000001;30526;1219;10855;0.9616002520081902
154;0.0154;30522;1223;10855;0.9614742479130571
155;0.0155;30516;1229;10855;0.9612852417703576
156;0.015600000000000001;30502;1243;10855;0.9608442274373917
157;0.015700000000000002;30501;1244;10855;0.9608127264136085
158;0.0158;30491;1254;10855;0.9604977161757757
159;0.0159;30485;1260;10855;0.960308710033076
160;0.016;30476;1269;10855;0.9600252008190266
161;0.0161;30462;1283;10855;0.9595841864860608
162;0.0162;30455;1290;10855;0.9593636793195779
163;0.016300000000000002;30450;1295;10855;0.9592061742006616
164;0.0164;30438;1307;10855;0.9588281619152622
165;0.0165;30426;1319;10855;0.958450149629863
166;0.0166;30416;1329;10855;0.9581351393920302
167;0.0167;30411;1334;10855;0.9579776342731139
168;0.016800000000000002;30405;1340;10855;0.9577886281304142
